ano,mes,dia,hora,quem,onde,,
2017,3,10,14:55,Cerimônia de chegada das Águas do Rio São Francisco à Paraíba,"
BR 412 - Monteiro/PB",PB,
2017,3,13,09:15,"José Coêlho Ferreira e general-de-exército Lúcio Mário de Barros Góes, Ministros do Supremo Tribunal Militar","
Palácio do Planalto",,
2017,3,13,09:30,"Eliseu Padilha (ministro-chefe da Casa Civil da PR),  Raul Jungmann (ministro da Defesa), Osmar Serraglio (ministro da Justiça e Cidadania), general Sérgio Etchegoyen (ministro-chefe do Gabinete de Segurança Institucional)","
Palácio do Planalto ",,
2017,3,13,13:00,"Aloysio Nunes Ferreira, ministro das Relações Exteriores","
Palácio do Planalto",,
2017,3,13,14:30,"Fernando Coelho, ministro de Minas e Energia","
Palácio do Planalto",,
2017,3,13,15:15,"Henrique Meirelles, ministro da Fazenda","
Palácio do Planalto",,
2017,3,13,17:30,"Gilberto Occhi, presidente da Caixa Econômica Federal","
Palácio do Planalto",,
2017,3,13,18:00,"Deputado Baleia Rossi (PMDB/SP), líder do partido na Câmara do Deputados","
Palácio do Planalto",,
2017,3,14,09:00,Encontro com o Conselho Nacional do SESI,"
Palácio do Planalto",,
2017,3,14,10:30,"Robson Braga de Andrade, presidente da Confederação Nacional de Indústria - CNI","
Palácio do Planalto",,
2017,3,14,11:30,"Maurício Quintella, ministro dos Transportes, Portos e Aviação Civil ","
Palácio do Planalto",,
2017,3,14,14:30,"General Sérgio Etchegoyen, ministro-chefe do Gabinete  de Segurança Institucional da Presidência da República","
Palácio do Planalto ",,
2017,3,14,15:30,"Reinaldo Azambuja, governador do Mato Grosso do Sul","
Palácio do Planalto ",,
2017,3,15,10:00,"Ministro Gilmar Mendes, Presidente do TSE, Eunício Oliveira, Presidente do Senado Federal, e Rodrigo Maia, Presidente da Câmara dos Deputados","
Palácio do Planalto",,
2017,3,15,12:00,Lançamento do Programa Senhor Orientador e Início da operação do Programa Empreender Mais Simples: Menos Burocracia e Mais Crédito,"
CCBB - SCES Trecho 2 - Lote 22 - Asa Sul - Brasília/DF",,
2017,3,15,15:00,Cerimônia de Autorização do Processo Licitatório para Implantação do Sistema de Captação de Água do Lago Paranoá,"
Palácio do Planalto",,
2017,3,15,16:00,"Luiz Ildefonso Simões Lopes, Presidente da Brookfield Brasil","
Palácio do Planalto",,
2017,3,15,16:15,"Deputado Marcelo Aro (PHS/MG) e prefeito de Belo Horizonte, Alexandre Kalil (PHS)","
Palácio do Planalto ",,
2017,3,15,16:50,"Senador José Maranhão, PMDB/PB","
Palácio do Planalto ",,
2017,3,15,17:00,"Michael Corbat, CEO Global do Citigroup","
Palácio do Planalto",,
2017,3,15,18:00,"Antônio Andrade, vice-governador de Minas Gerais","
Palácio do Planalto ",,
2017,3,15,19:00,"Ricardo Barros, ministro da Saúde","
Palácio do Planalto ",,
2017,3,15,20:30,Jantar com a Bancada do PMDB no Senado,"
Palácio da Alvorada",,
2017,3,16,09:15,"Raul Jungmann, ministro da Defesa e comandantes das Forças Armadas","
Palácio do Planalto ",,
2017,3,16,09:45,"Eduardo Dias da Costa Villas Bôas, Comandante do Exército","
Palácio do Planalto ",,
2017,3,16,10:00,"Deputados Hiran Gonçalves (PP/PR), Carlos Andrade (PHS RR) e Bancada de Roraima","
Palácio do Planalto ",,
2017,3,16,12:00,"Deputado Adjuto Rodrigues Afonso, presidente da União Nacional dos Legisladores e Legislativos Estaduais - UNALE e outros","
Palácio do Planalto ",,
2017,3,16,15:00,"Xeique Abdullah Bin Zayed Al Nahyan, chanceler dos Emirados Árabes Unidos","
Palácio do Planalto ",,
2017,3,16,15:30,"Aloysio Nunes Ferreira, ministro das Relações Exteriores","
Palácio do Planalto ",,
2017,3,16,16:00,"Ronaldo Nogueira, ministro do Trabalho","
Palácio do Planalto ",,
2017,3,16,17:00,"Sessão Solene de posse dos excelentíssimos ministros Doutor José Ferreira e do General de Exército Lúcio Mário de Barros Góes, nos cargos, respectivamente, de Presidente e Vice-Presidente do Superior Tribunal Militar - STM","
Sala de Sessões Plenárias do Superior Tribunal Militar, Brasília-DF",,
2017,3,17,08:00,Embarque para São Paulo/SP,"
Base Aérea de Brasília",,
2017,3,17,10:00,Reunião do Comitê de Líderes da Mobilização Empresarial pela Inovação (MEI),"
São Paulo/SP",,
2017,3,19,14:00,"Blairo Maggi, ministro da Agricultura","
Palácio do Planalto",,
2017,3,19,15:00,"Ministros da Agricultura, Blairo Maggi, ministro da Indústria e Comércio Exterior, Marcos Pereira, e representantes de entidades frigoríficas","
Palácio do Planalto",,
2017,3,19,17:00,Embaixadores dos maiores mercados importadores de carne do Brasil,"
Palácio do Planalto",,
2017,3,20,08:00,Embarque para São Paulo/SP,"
Base Aérea de Brasília",,
2017,3,20,10:00,Cerimônia de Posse do Conselho de Administração da Amcham,"
São Paulo/SP",,
2017,3,20,16:30,"Blairo Maggi, Ministro da Agricultura, Pecuária e Abastecimento","
Palácio do Planalto",,
2017,3,20,17:40,"Dyogo Oliveira (Ministro do Planejamento, Desenvolvimento e Gestão)","
Palácio do Planalto",,
2017,3,20,18:00,"Paulo Cesar Souza e Silva, Diretor-Presidente da EMBRAER S/A","
Palácio do Planalto ",,
2017,3,20,18:30,"Cardeal Dom Sergio da Rocha, Arcebispo de Brasília e Presidente da CNBB","
Palácio do Planalto ",,
2017,3,20,19:40,"Eliseu Padilha, ministro chefe da Casa Civil da Presidência da República","
Palácio do Planalto",,
2017,3,21,08:40,Conferência das Cidades Latino-Americanas 2017: Brasília,"
Royal Tulip Brasília Alvorada",,
2017,3,21,10:30,"Pedro Taques, Governador do Estado de Mato Grosso","
Palácio do Planalto",,
2017,3,21,11:00,Reunião de Líderes da base aliada na Câmara e Senado,"
Palácio do Planalto",,
2017,3,21,14:30,"Yves Leterme, Secretário-Geral do Instituto Internacional para a    		Democracia e a Assistência Eleitoral (International IDEA) e Daniel Zovatto, Diretor para América Latina e Caribe – International IDEA","
Palácio do Planalto",,
2017,3,21,15:00,"Deputado Danilo Forte (PSB/CE) e Roberto Cláudio, Prefeito de Fortaleza","
Palácio do Planalto",,
2017,3,21,15:30,Senadora Rose de Freitas (PMDB/ES),"
Palácio do Planalto",,
2017,3,21,16:00,Cândido Vacarezza,"
Palácio do Planalto",,
2017,3,21,16:30,"Senador Aécio Neves (PSDB/MG), Presidente Nacional do PSDB","
Palácio do Planalto",,
2017,3,21,19:00,"Deputado Rodrigo Maia, presidente da Câmara dos Deputados; deputado Beto Mansur (PRB SP); deputado Aguinaldo Ribeiro (PP/ PB); deputado Arthur Lira (PP/AL); Antonio Imbassahy, ministro-chefe da Secretaria de Governo;  e outros","
Palácio do Planalto",,
2017,3,22,09:30,"Eliseu Padilha, ministro-chefe da Casa Civil","
Palácio do Planalto ",,
2017,3,22,16:00,Sessão Solene de posse do Dr. Alexandre de Moraes no cargo de Ministro do Supremo Tribunal Federal,"
Plenário do Supremo Tribunal Federal",,
2017,3,22,17:00,"Fátima Pelaes, Secretária Especial de Políticas para Mulheres do Ministério da Justiça e Segurança Pública","
Palácio do Planalto ",,
2017,3,22,17:30,Senadora Lúcia Vânia (PSB/GO),"
Palácio do Planalto ",,
2017,3,23,10:00,"Deputado Nilson Leitão (PSDB/MT), presidente da Frente Parlamentar da Agropecuária - FPA e Diretoria","
Palácio do Planalto ",,
2017,3,23,11:00,Cerimônia de lançamento do Novo Processo de Exportações do Portal Único de Comércio Exterior,"
Palácio do Planalto ",,
2017,3,23,11:45,Deputado Lelo Coimbra (PMDB/ES),"
Palácio do Planalto ",,
2017,3,23,12:30,"Ilan Goldfajn, presidente do Banco Central do Brasil ","
Palácio do Planalto ",,
2017,3,23,15:00,"Clifford Kupchan, Chairman do Eurasia Group","
Palácio do Planalto ",,
2017,3,24,09:20,Partida para São José do Rio Preto/SP,"
Aeroporto de Congonhas - São Paulo",SP,
2017,3,24,10:30,Cerimônia de entrega de 1.300 unidades habitacionais do Parque Residencial da Solidariedade do Programa Minha Casa Minha Vida,"
Estrada Pastor Doutor José Perozin, s/n - São José do Rio Preto/SP",SP,
2017,3,24,12:00,Almoço com lideranças locais,"
São José do Rio Preto/SP",SP,
2017,3,27,10:00,"Daniel Ammann, Presidente-Executivo da  General Motors ","
Palácio do Planalto",,
2017,3,27,12:20,"Osmar Serraglio, ministro de Estado da Justiça e Cidadania","
Palácio do Planalto ",,
2017,3,27,16:45,"Deputado Arthur Maia (PPS/BA), relator da Comissão Especial de Reforma da Previdência","
Palácio do Planalto ",,
2017,3,27,17:00,"Raul Jungmann, ministro da Defesa","
Palácio do Planalto ",,
2017,3,27,19:30,Deputado André Moura (PSC SE) e Deputado Beto Mansur (PRB SP),"
Palácio do Planalto",,
2017,3,27,20:15,"Marcelo Caetano, Secretário de Previdência do Ministério da Fazenda","
Palácio do Planalto",,
2017,3,28,09:30,"Mendonça Filho, Ministro da Educação","
Palácio do Planalto",,
2017,3,28,10:00,"Deputado Rodrigo Maia, Presidente da Câmara dos Deputados e Deputados","
Palácio do Planalto",,
2017,3,28,11:30,Deputado Vanderlei Macris (PSDB/SP),"
Palácio do Planalto",,
2017,3,28,12:35,"Deputado Alexandre Baldy (PTN/GO), Paulo Sérgio de Rezende, Prefeito de Hidrolândia, GO","
Palácio do Planalto",,
2017,3,28,15:00,Cerimônia de Sanção da Lei de Revisão do Marco Regulatório da Radiodifusão,"
Palácio do Planalto",,
2017,3,28,16:00,"Deputado Estadual Jorge Picciani, Presidente da Assembleia Legislativa do Rio de Janeiro","
Palácio do Planalto",,
2017,3,28,17:00,"Eliseu Padilha, Ministro Chefe da Casa Civil da Presidência da República","
Palácio do Planalto",,
2017,3,28,19:30,Senador Flexa Ribeiro (PSDB/PA),"
Palácio do Planalto",,
2017,3,28,19:40,"Dyogo Oliveira, Ministro do Planejamento, Desenvolvimento e Gestão e Ministra Grace Maria Mendonça, Advogada Geral da União","
Palácio do Planalto",,
2017,3,28,20:00,"Apresentação na CNA sobre o tema “Logística e Infraestrutura"",","Sede da CNA - Brasília/DF""",,
2017,3,29,09:15,Abertura da 10° Brazil Conference do Bank of America Merril Lynch,"
São Paulo/SP",,
2017,3,29,16:00,Cerimônia de Assinatura do Decreto que dispõe sobre o Regulamento da Inspeção Industrial e Sanitária de Produtos de Origem Animal (RIISPOA),"
Palácio do Planalto",,
2017,3,29,17:00,Deputado Aguinaldo Ribeiro (PP/PB) e Vice-Líderes do Governo,"
Palácio do Planalto",,
2017,3,29,17:30,"Henrique Meirelles, ministro da Fazenda; Dyogo Oliveira, ministro do Planejamento, Desenvolvimento e Gestão; e Grace Maria Mendonça, Advogada-Geral da União","
Palácio do Planalto",,
2017,3,29,18:30,"Roberto Jefferson, Presidente do PTB e Ricardo Patah, Presidente da UGT","
Palácio do Planalto",,
2017,3,30,10:00,Deputada Soraya Santos (PMDB/RJ),"
Palácio do Planalto ",,
2017,3,30,11:00,"Marcelo Crivella, prefeito do Rio de Janeiro; Luiz Fernando Pezão, governador do Rio de Janeiro; Gilberto Occhi, presidente da Caixa Econômica Federal","
Palácio do Planalto ",,
2017,3,30,12:00,"Ricardo Barros, ministro da Saúde","
Palácio do Planalto ",,
2017,3,30,12:15,Senador Aécio Neves (PSDB/MG),"
Palácio do Planalto ",,
2017,3,30,12:30,"Deputado Rodrigo Pacheco (PMDB/MG), presidente da Comissão de Constituição e Justiça e de Cidadania da Câmara dos Deputados","
Palácio do Planalto ",,
2017,3,30,15:00,"Senador Garibaldi Alves (PMDB RN);  Rosalba Ciarlini, prefeita de Mossoró/RN; Fernanda Costa Bezerra, prefeita de Santa Cruz/RN","
Palácio do Planalto ",,
2017,3,30,15:30,"César Borges, Presidente-Executivo da Associação Brasileira de Concessionárias de Rodovias - ABCR","
Palácio do Planalto ",,
2017,3,30,16:00,"Ilan Goldfajn, presidente do Banco Central do Brasil; Maria Sílvia Bastos Marques, presidente  do BNDES","
Palácio do Planalto ",,
2017,3,30,17:30,"Senador Romero Jucá (PMDB/RR), líder do Governo no Senado","
Palácio do Planalto ",,
2017,3,30,18:00,"Rodrigo Maia, presidente da Câmara dos Deputados, e Deputado Evandro Gussi (PV/SP)","
Palácio do Planalto ",,
2017,3,30,19:00,"Raimundo Colombo, governador de Santa Catarina","
Palácio do Planalto ",,
2017,3,31,11:00,Jorge Bornhausen (ex-senador),"
Palácio do Planalto ",,
2017,4,3,09:30,"Fernando Coelho Filho, ministro de Minas e Energia; e Wilson Ferreira, presidente da Eletrobrás","
Palácio do Planalto",,
2017,4,3,10:00,"Reunião com governadores do Paraná, Goiás, Mato Grosso  e senadores","
Palácio do Planalto",,
2017,4,3,11:30,"Marx Beltrão, ministro do Turismo","
Palácio do Planalto",,
2017,4,3,14:30,Embarque para São Paulo/SP,"
Base Aérea de Brasília",,
2017,4,3,19:30,"Encerramento do Conselho Empresarial Brasil-Suécia, com a presença do Rei Carlos XVI Gustavo e a Rainha Silvia","
Palácio dos Bandeirantes",SP,
2017,4,3,20:00,"Jantar oferecido pelo Governador de São Paulo aos Reis da Suécia, Carlos XVI Gustavo e Silvia","
Palácio dos Bandeirantes",SP,
2017,4,4,09:00,Cerimônia de abertura do Global Child Forum on South America,"
Teatro do SESI - Fiesp - São Paulo/SP",SP,
2017,4,4,10:00,"Paulo Skaf, presidente da FIESP e empresários","
São Paulo/SP",SP,
2017,4,4,12:30,4ª edição do Brazil Investment Forum,"
São Paulo/SP",SP,
2017,4,4,16:00,Visita à 11ª edição da Feira LAAD Defence & Security 2017,"
Rio de Janeiro/RJ",,
2017,4,5,09:00,Deputada Rosângela Gomes (PRB/RJ) e Delegação de Deputadas integrantes da Rede de Mulheres da Assembleia Parlamentar da Comunidade de Países de Língua Portuguesa – AP-CPLP,"
Palácio do Planalto",,
2017,4,5,10:00,Paulo Câmara - Governador de Pernambuco,"
Palácio do Planalto",,
2017,4,5,11:00,Deputado Jorge Tadeu Mudalen (DEM/SP),"
Palácio do Planalto",,
2017,4,5,14:30,Eliseu Padilha - Ministro-Chefe da Casa Civil da Presidência da República,"
Palácio do Planalto",,
2017,4,5,15:30,Rubens Ometto Silveira Mello - Presidente do Conselho de Administração do Grupo Cosan,"
Palácio do Planalto",,
2017,4,5,16:00,Ben van Beurden - Presidente Mundial da Shell,"
Palácio do Planalto",,
2017,4,5,16:30,"Maria Amália Pie Abib Andery, Reitora da Pontifícia Universidade Católica de São Paulo e Paulo de Barros Carvalho, professor da PUC/SP","
Palácio do Planalto",,
2017,4,5,17:00,"Cumprimentos ao Dyogo Oliveira, Ministro do Planejamento, Desenvolvimento e Gestão","
Palácio do Planalto",,
2017,4,5,18:45,"Renan Filho, Governador do Estado de Alagoas","
Palácio do Planalto",,
2017,4,6,09:00,"Eliseu Padilha, Ministro-Chefe da Casa Civil da PR, Henrique Meirelles, Ministro da Fazenda, Marcelo Caetano, Secretario da Previdência do Ministerio da Fazenda, Deputado Carlos Marun (PMDB/MS), Presidente da Comissão Especial de Reforma da Previdencia, Deputado Arthur Maia (PPS/BA)","
Palácio do Planalto",,
2017,4,6,10:15,Grupo de Notáveis Brasil-Japão,"
Palácio do Planalto",,
2017,4,6,10:40,Deputado Arthur Maia (PPS/BA),"
Palácio do Planalto",,
2017,4,6,11:00,Missionário R.R. Soares (Romildo Ribeiro Soares),"
Palácio do Planalto",,
2017,4,6,11:30,Deputado João Campos (PRB/GO) e membros da Frente Parlamentar Evangélica do Congresso Nacional,"
Palácio do Planalto",,
2017,4,6,13:00,Almoço em homenagem ao Rei e Rainha da Suécia,"
Palácio Itamaraty",,
2017,4,6,16:00,Solenidade de apresentação de oficiais-generais promovidos,"
Palácio do Planalto",,
2017,4,7,10:00,Despachos internos,,,
2017,4,10,00:00,Despachos internos,,,
2017,4,10,20:30,Jantar das Entidades Líbano-Brasileiras em Homenagem ao Presidente da República Michel Temer,"
Clube Atlético Monte Líbano, Av. da República do Líbano,    2267 – São Paulo/SP",,
2017,4,11,09:00,Reunião de líderes da Base Aliada na Câmara dos Deputados e membros titulares e suplentes da Comissão Especial da Reforma da Previdência,"
Palácio do Planalto",,
2017,4,11,11:00,"Arnaldo Manuel de Souza Machado Borges, presidente da ABCZ e membros da Associação","
Palácio do Planalto",,
2017,4,11,11:30,"Fabio Schvartsman, presidente da Vale, e Paulo Caffarelli, presidente do Banco do Brasil","
Palácio do Planalto",,
2017,4,11,12:40,"Luiz Fernando Pezão, governador do Rio de Janeiro","
Palácio do Planalto",,
2017,4,11,15:00,"Marx Beltrão, ministro do Turismo e Taleb Rifai, Secretário-Geral da Organização Mundial do Turismo -  OMT","
Palácio do Planalto",,
2017,4,11,16:00,"Guilherme Afif, diretor-presidente do Sebrae Nacional","
Palácio do Planalto",,
2017,4,11,16:15,"Sarney Filho, ministro do Meio Ambiente","
Palácio do Planalto",,
2017,4,11,18:15,"Henrique Meirelles, ministro da Fazenda","
Palácio do Planalto",,
2017,4,11,18:50,"Osmar Serraglio, ministro da Justiça e Cidadania","
Palácio do Planalto",,
2017,4,11,19:40,Deputado Federal Laerte Bessa (PR/DF),"
Palácio do Planalto",,
2017,4,12,09:30,Cerimônia de Assinatura de Atos em Prol das Mulheres,"
Palácio do Planalto",,
2017,4,12,11:00,Cerimônia de Assinatura de Portaria Conjunta ANVISA/INPI: Modernização e Desburocratização do Sistema de Propriedade Intelectual no Brasil,"
Palácio do Planalto",,
2017,4,12,12:00,"Luiza Helena Trajano, presidente do Magazine Luiza","
Palácio do Planalto",,
2017,4,12,14:30,Deputado Carlos Sampaio (PSDB/SP) e   Ricardo Barros (ministro da Saúde),"
Palácio do Planalto",,
2017,4,12,15:00,Deputado Alfredo Kaefer,"
Palácio do Planalto",,
2017,4,12,16:00,Senador Telmário Mota PTB/RR,"
Palácio do Planalto",,
2017,4,12,16:30,Reginaldo Arcuri - presidente executivo do Grupo Farma Brasil,"
Palácio do Planalto",,
2017,4,13,09:30,Ernesto Lozardo - Presidente do IPEA,"
Palácio do Planalto",,
2017,4,13,10:00,Roberto Freire - Ministro de Estado da Cultura,"
Palácio do Planalto",,
2017,4,13,10:30,Deputado Caio Narcio (PSDB/MG),"
Palácio do Planalto",,
2017,4,13,15:00,Despachos internos,"
Palácio do Planalto",,
2017,4,17,10:00,Despacho Interno,"
Palácio do Planalto",,
2017,4,17,17:00,"Ex-ministro do TCU Ubiratan Aguiar, presidente da Academia Cearense de Letras","
Palácio do Planalto",,
2017,4,17,18:30,Bancada Feminina da Base Aliada na Câmara dos Deputados,"
Palácio do Planalto",,
2017,4,18,08:30,Café da manhã com os deputados da Base Aliada na Câmara dos Deputados,"
Palácio da Alvorada",,
2017,4,18,11:00,Reunião com líderes da Base Aliada no Senado Federal,"
Palácio do Planalto ",,
2017,4,18,14:30,"Deputados Benito Gama (PTB/BA), Heráclito Fortes (PSB/PI), José Alberto Fogaça (PMDB/RS) e José Carlos Aleluia (DEM/BA)","
Palácio do Planalto",,
2017,4,18,17:00,"Roberto Jefferson, presidente Nacional do PTB e deputada Cristiane Brasil","
Palácio do Planalto ",,
